frequency,delayrising,delayfalling
19746,508.7965750332912,8.00785649739902e6
19747,508.7931942273191,8.007859755156349e6
19748,508.78981366894277,8.007863014511987e6
19749,508.7864333581622,8.007866275466415e6
19750,508.7830532949774,8.007869538020121e6
19751,508.7796734793883,8.007872802173588e6
19752,508.77629391139493,8.007876067927305e6
19753,508.7729145909974,8.007879335281754e6
19754,508.7695355181956,8.0078826042374205e6
19755,508.7661566929895,8.007885874794791e6
19756,508.7627781153792,8.007889146954352e6
19757,508.7593997853646,8.0078924207165865e6
19758,508.7560217029458,8.007895696081981e6
19759,508.75264386812273,8.007898973051021e6
19760,508.7492662808954,8.00790225162419e6
19761,508.7458889412639,8.007905531801975e6
19762,508.7425118492281,8.007908813584862e6
19763,508.739135004788,8.007912096973335e6
19764,508.73575840794376,8.00791538196788e6
19765,508.7323820586952,8.007918668568981e6
19766,508.72900595704243,8.007921956777126e6
19767,508.72563010298535,8.007925246592797e6
19768,508.72225449652404,8.007928538016482e6
19769,508.7188791376585,8.007931831048665e6
19770,508.71550402638877,8.007935125689832e6
19771,508.7121291627147,8.007938421940467e6
19772,508.70875454663644,8.007941719801057e6
19773,508.7053801781539,8.007945019272087e6
19774,508.70200605726717,8.007948320354042e6
19775,508.69863218397614,8.007951623047407e6
19776,508.69525855828084,8.007954927352667e6
19777,508.6918851801813,8.007958233270309e6
19778,508.68851204967757,8.007961540800816e6
19779,508.68513916676955,8.007964849944676e6
19780,508.6817665314573,8.007968160702372e6
19781,508.6783941437408,8.007971473074391e6
19782,508.67502200362003,8.007974787061217e6
19783,508.671650111095,8.007978102663336e6
19784,508.66827846616576,8.007981419881234e6
19785,508.6649070688323,8.007984738715394e6
19786,508.66153591909455,8.007988059166305e6
19787,508.6581650169525,8.007991381234448e6
19788,508.6547943624063,8.007994704920312e6
19789,508.6514239554558,8.007998030224381e6
19790,508.64805379610107,8.00800135714714e6
19791,508.6446838843421,8.008004685689074e6
19792,508.64131422017886,8.00800801585067e6
19793,508.6379448036114,8.008011347632411e6
19794,508.63457563463965,8.008014681034784e6
19795,508.6312067132637,8.008018016058274e6
19796,508.62783803948344,8.008021352703366e6
19797,508.62446961329897,8.008024690970546e6
19798,508.6211014347103,8.008028030860297e6
19799,508.61773350371726,8.008031372373109e6
19800,508.6143658203201,8.008034715509462e6
19801,508.6109983845186,8.008038060269846e6
19802,508.6076311963129,8.008041406654743e6
19803,508.60426425570296,8.008044754664639e6
19804,508.6008975626887,8.00804810430002e6
19805,508.5975311172703,8.0080514555613715e6
19806,508.5941649194476,8.008054808449179e6
19807,508.59079896922066,8.008058162963927e6
19808,508.5874332665894,8.0080615191061e6
19809,508.584067811554,8.008064876876186e6
19810,508.5807026041143,8.008068236274667e6
19811,508.57733764427036,8.008071597302032e6
19812,508.5739729320222,8.008074959958763e6
19813,508.57060846736977,8.008078324245348e6
19814,508.5672442503131,8.008081690162269e6
19815,508.5638802808521,8.008085057710015e6
19816,508.56051655898693,8.00808842688907e6
19817,508.5571530847175,8.008091797699919e6
19818,508.55378985804384,8.008095170143046e6
19819,508.55042687896594,8.00809854421894e6
19820,508.54706414748375,8.008101919928082e6
19821,508.54370166359735,8.00810529727096e6
19822,508.5403394273067,8.00810867624806e6
19823,508.53697743861176,8.008112056859864e6
19824,508.53361569751263,8.00811543910686e6
19825,508.5302542040092,8.008118822989534e6
19826,508.52689295810154,8.008122208508369e6
19827,508.5235319597897,8.00812559566385e6
19828,508.5201712090735,8.008128984456466e6
19829,508.5168107059531,8.008132374886698e6
19830,508.5134504504285,8.008135766955035e6
19831,508.5100904424996,8.00813916066196e6
19832,508.50673068216645,8.008142556007959e6
19833,508.50337116942904,8.008145952993517e6
19834,508.5000119042874,8.00814935161912e6
19835,508.4966528867415,8.008152751885253e6
19836,508.4932941167914,8.008156153792401e6
19837,508.48993559443704,8.008159557341049e6
19838,508.4865773196784,8.008162962531684e6
19839,508.4832192925155,8.00816636936479e6
19840,508.4798615129484,8.008169777840853e6
19841,508.47650398097704,8.008173187960357e6
19842,508.4731466966014,8.008176599723789e6
19843,508.4697896598216,8.008180013131633e6
19844,508.46643287063745,8.008183428184375e6
19845,508.46307632904904,8.008186844882501e6
19846,508.4597200350565,8.008190263226495e6
19847,508.45636398865963,8.008193683216843e6
19848,508.4530081898585,8.008197104854031e6
19849,508.44965263865316,8.008200528138542e6
19850,508.44629733504354,8.008203953070863e6
19851,508.44294227902975,8.00820737965148e6
19852,508.4395874706116,8.0082108078808775e6
19853,508.4362329097893,8.008214237759541e6
19854,508.4328785965627,8.008217669287955e6
19855,508.4295245309319,8.008221102466606e6
19856,508.4261707128968,8.0082245372959785e6
19857,508.42281714245746,8.008227973776558e6
19858,508.41946381961384,8.008231411908831e6
19859,508.41611074436605,8.008234851693281e6
19860,508.41275791671393,8.008238293130395e6
19861,508.40940533665764,8.008241736220657e6
19862,508.4060530041971,8.008245180964552e6
19863,508.40270091933223,8.008248627362567e6
19864,508.39934908206317,8.008252075415187e6
19865,508.3959974923899,8.008255525122896e6
19866,508.3926461503123,8.00825897648618e6
19867,508.3892950558305,8.008262429505524e6
19868,508.3859442089444,8.008265884181415e6
19869,508.3825936096541,8.008269340514337e6
19870,508.37924325795956,8.008272798504774e6
19871,508.3758931538608,8.008276258153214e6
19872,508.3725432973577,8.008279719460141e6
19873,508.3691936884504,8.00828318242604e6
19874,508.36584432713886,8.008286647051397e6
19875,508.36249521342313,8.008290113336697e6
19876,508.35914634730307,8.008293581282426e6
19877,508.3557977287788,8.008297050889067e6
19878,508.3524493578502,8.008300522157108e6
19879,508.34910123451743,8.008303995087034e6
19880,508.3457533587804,8.00830746967933e6
19881,508.34240573063914,8.00831094593448e6
19882,508.33905835009364,8.008314423852971e6
19883,508.33571121714385,8.008317903435287e6
19884,508.33236433178985,8.008321384681915e6
19885,508.32901769403156,8.008324867593339e6
19886,508.32567130386906,8.008328352170044e6
19887,508.3223251613023,8.008331838412516e6
19888,508.31897926633127,8.0083353263212405e6
19889,508.31563361895604,8.008338815896703e6
19890,508.3122882191765,8.008342307139388e6
19891,508.30894306699275,8.008345800049783e6
19892,508.30559816240475,8.00834929462837e6
19893,508.3022535054125,8.008352790875636e6
19894,508.298909096016,8.008356288792066e6
19895,508.29556493421524,8.0083597883781465e6
19896,508.2922210200103,8.008363289634362e6
19897,508.28887735340106,8.008366792561198e6
19898,508.28553393438756,8.008370297159138e6
19899,508.28219076296983,8.00837380342867e6
19900,508.27884783914783,8.008377311370279e6
19901,508.2755051629216,8.008380820984448e6
19902,508.2721627342911,8.008384332271665e6
19903,508.2688205532564,8.008387845232414e6
19904,508.26547861981743,8.008391359867181e6
19905,508.2621369339742,8.00839487617645e6
19906,508.25879549572676,8.008398394160708e6
19907,508.25545430507503,8.008401913820439e6
19908,508.25211336201903,8.008405435156129e6
19909,508.24877266655886,8.008408958168264e6
19910,508.24543221869436,8.008412482857328e6
19911,508.24209201842564,8.008416009223807e6
19912,508.2387520657527,8.008419537268185e6
19913,508.2354123606755,8.00842306699095e6
19914,508.2320729031941,8.008426598392585e6
19915,508.22873369330836,8.008430131473577e6
19916,508.2253947310184,8.008433666234409e6
19917,508.22205601632425,8.00843720267557e6
19918,508.2187175492258,8.008440740797541e6
19919,508.2153793297231,8.00844428060081e6
19920,508.21204135781613,8.008447822085863e6
19921,508.20870363350497,8.008451365253184e6
19922,508.2053661567895,8.008454910103258e6
19923,508.20202892766986,8.00845845663657e6
19924,508.1986919461459,8.008462004853607e6
19925,508.19535521221775,8.008465554754853e6
19926,508.1920187258853,8.008469106340794e6
19927,508.18868248714864,8.008472659611915e6
19928,508.18534649600775,8.008476214568702e6
19929,508.1820107524626,8.008479771211639e6
19930,508.17867525651315,8.008483329541213e6
19931,508.1753400081595,8.008486889557907e6
19932,508.1720050074016,8.008490451262209e6
19933,508.16867025423943,8.008494014654603e6
19934,508.16533574867304,8.008497579735573e6
19935,508.1620014907024,8.008501146505607e6
19936,508.1586674803275,8.008504714965189e6
19937,508.15533371754833,8.008508285114804e6
19938,508.15200020236495,8.008511856954939e6
19939,508.1486669347773,8.0085154304860765e6
19940,508.1453339147854,8.008519005708704e6
19941,508.1420011423893,8.008522582623306e6
19942,508.13866861758885,8.008526161230368e6
19943,508.13533634038424,8.008529741530376e6
19944,508.13200431077536,8.008533323523813e6
19945,508.12867252876225,8.008536907211168e6
19946,508.12534099434487,8.008540492592923e6
19947,508.12200970752326,8.008544079669565e6
19948,508.1186786682974,8.008547668441579e6
19949,508.1153478766673,8.008551258909451e6
19950,508.1120173326329,8.008554851073665e6
19951,508.1086870361943,8.008558444934706e6
19952,508.1053569873514,8.008562040493062e6
19953,508.1020271861043,8.008565637749216e6
19954,508.0986976324529,8.008569236703654e6
19955,508.0953683263973,8.008572837356861e6
19956,508.0920392679375,8.0085764397093225e6
19957,508.0887104570734,8.008580043761524e6
19958,508.085381893805,8.008583649513951e6
19959,508.08205357813245,8.008587256967088e6
19960,508.07872551005556,8.008590866121422e6
19961,508.07539768957446,8.008594476977437e6
19962,508.07207011668913,8.008598089535618e6
19963,508.06874279139953,8.008601703796451e6
19964,508.0654157137057,8.008605319760421e6
19965,508.06208888360766,8.008608937428014e6
19966,508.05876230110533,8.008612556799715e6
19967,508.05543596619873,8.00861617787601e6
19968,508.0521098788879,8.008619800657382e6
19969,508.0487840391728,8.0086234251443185e6
19970,508.04545844705353,8.0086270513373045e6
19971,508.04213310252993,8.008630679236825e6
19972,508.0388080056021,8.008634308843365e6
19973,508.03548315627006,8.00863794015741e6
19974,508.03215855453374,8.008641573179445e6
19975,508.0288342003932,8.0086452079099575e6
19976,508.02551009384837,8.00864884434943e6
19977,508.0221862348993,8.008652482498349e6
19978,508.018862623546,8.0086561223572e6
19979,508.01553925978845,8.008659763926468e6
19980,508.0122161436267,8.008663407206639e6
19981,508.00889327506064,8.008667052198198e6
19982,508.0055706540903,8.008670698901629e6
19983,508.0022482807158,8.008674347317419e6
19984,507.998926154937,8.008677997446053e6
19985,507.99560427675397,8.008681649288015e6
19986,507.9922826461667,8.008685302843793e6
19987,507.98896126317516,8.008688958113871e6
19988,507.9856401277794,8.0086926150987325e6
19989,507.98231923997935,8.008696273798865e6
19990,507.9789985997751,8.008699934214753e6
19991,507.97567820716654,8.008703596346883e6
19992,507.9723580621538,8.008707260195739e6
19993,507.96903816473673,8.008710925761807e6
19994,507.9657185149155,8.008714593045571e6
19995,507.96239911269,8.008718262047518e6
19996,507.9590799580602,8.0087219327681335e6
19997,507.95576105102623,8.0087256052079005e6
19998,507.95244239158797,8.008729279367307e6
19999,507.9491239797455,8.008732955246837e6
20000,507.9458058154987,8.008736632846976e6
20001,507.9424878988477,8.008740312168209e6
20002,507.93917022979247,8.008743993211022e6
20003,507.9358528083329,8.0087476759759e6
20004,507.9325356344692,8.008751360463328e6
20005,507.92921870820123,8.008755046673792e6
20006,507.92590202952897,8.008758734607778e6
20007,507.9225855984525,8.008762424265768e6
20008,507.9192694149718,8.008766115648251e6
20009,507.9159534790868,8.008769808755711e6
20010,507.91263779079753,8.008773503588634e6
20011,507.90932235010405,8.008777200147503e6
20012,507.90600715700634,8.008780898432806e6
20013,507.90269221150436,8.008784598445027e6
20014,507.89937751359815,8.008788300184651e6
20015,507.8960630632877,8.008792003652165e6
20016,507.89274886057296,8.008795708848053e6
20017,507.88943490545404,8.0087994157728e6
20018,507.88612119793083,8.008803124426893e6
20019,507.88280773800335,8.008806834810816e6
20020,507.87949452567165,8.008810546925054e6
20021,507.87618156093566,8.008814260770093e6
20022,507.87286884379546,8.008817976346418e6
20023,507.86955637425103,8.008821693654515e6
20024,507.86624415230233,8.008825412694869e6
20025,507.8629321779494,8.008829133467965e6
20026,507.8596204511922,8.008832855974289e6
20027,507.8563089720308,8.008836580214325e6
20028,507.85299774046507,8.008840306188559e6
20029,507.84968675649515,8.008844033897477e6
20030,507.84637602012094,8.008847763341565e6
20031,507.8430655313425,8.008851494521306e6
20032,507.83975529015987,8.008855227437186e6
20033,507.83644529657295,8.008858962089692e6
20034,507.83313555058174,8.008862698479308e6
20035,507.8298260521863,8.008866436606519e6
20036,507.8265168013867,8.008870176471811e6
20037,507.82320779818275,8.00887391807567e6
20038,507.8198990425746,8.008877661418579e6
20039,507.8165905345622,8.008881406501025e6
20040,507.81328227414554,8.008885153323494e6
20041,507.8099742613246,8.00888890188647e6
20042,507.80666649609947,8.0088926521904385e6
20043,507.80335897847004,8.0088964042358855e6
20044,507.8000517084364,8.008900158023296e6
20045,507.7967446859985,8.008903913553155e6
20046,507.79343791115633,8.008907670825948e6
20047,507.79013138390997,8.008911429842161e6
20048,507.7868251042593,8.008915190602278e6
20049,507.78351907220446,8.008918953106786e6
20050,507.7802132877453,8.008922717356169e6
20051,507.7769077508819,8.008926483350912e6
20052,507.7736024616143,8.008930251091502e6
20053,507.7702974199424,8.0089340205784235e6
20054,507.7669926258663,8.008937791812161e6
20055,507.76368807938593,8.008941564793201e6
20056,507.7603837805013,8.008945339522028e6
20057,507.7570797292124,8.008949115999128e6
20058,507.7537759255193,8.0089528942249855e6
20059,507.7504723694219,8.008956674200087e6
20060,507.7471690609203,8.008960455924917e6
20061,507.74386600001446,8.008964239399961e6
20062,507.7405631867043,8.008968024625705e6
20063,507.73726062098996,8.0089718116026325e6
20064,507.7339583028714,8.008975600331231e6
20065,507.7306562323485,8.008979390811984e6
20066,507.7273544094214,8.008983183045378e6
20067,507.72405283409006,8.008986977031898e6
20068,507.7207515063545,8.008990772772029e6
20069,507.71745042621467,8.008994570266257e6
20070,507.7141495936706,8.008998369515067e6
20071,507.7108490087222,8.009002170518944e6
20072,507.70754867136964,8.0090059732783735e6
20073,507.70424858161283,8.009009777793841e6
20074,507.7009487394517,8.009013584065832e6
20075,507.6976491448864,8.009017392094832e6
20076,507.6943497979168,8.009021201881326e6
20077,507.691050698543,8.009025013425798e6
20078,507.6877518467649,8.009028826728735e6
20079,507.6844532425826,8.009032641790623e6
20080,507.681154885996,8.009036458611945e6
20081,507.6778567770052,8.009040277193188e6
20082,507.67455891561013,8.009044097534837e6
20083,507.67126130181083,8.009047919637377e6
20084,507.6679639356073,8.009051743501294e6
20085,507.6646668169995,8.009055569127073e6
20086,507.6613699459874,8.009059396515198e6
20087,507.6580733225711,8.009063225666157e6
20088,507.6547769467506,8.009067056580433e6
20089,507.6514808185258,8.009070889258512e6
20090,507.64818493789676,8.00907472370088e6
20091,507.64488930486345,8.009078559908021e6
20092,507.64159391942593,8.009082397880423e6
20093,507.6382987815841,8.009086237618567e6
20094,507.6350038913381,8.009090079122943e6
